"gene_name","ens_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Ccnh","ENSMUSG00000021548",772.836217503598,0.725699325195859,0.100517336144979,2.37554128365954e-13,2.06860450087289e-12
"Parva","ENSMUSG00000030770",6475.85595259843,-0.658613672502202,0.0909761674788811,2.39432223604232e-13,2.08426151035818e-12
"Csf2","ENSMUSG00000018916",30.1353929618549,-3.94966248116117,0.59438301063769,2.39713072360375e-13,2.08600864172379e-12
"Sugt1","ENSMUSG00000022024",2193.19531519106,-0.45366534201934,0.0622692302495926,2.41988331368522e-13,2.10510437461895e-12
"Ganc","ENSMUSG00000062646",778.338063082244,0.785737602218513,0.109216778340873,2.45324500274307e-13,2.13341332881379e-12
"Gm9844","ENSMUSG00000091955",823.05044445903,-1.38956930820021,0.200727133411768,2.45767135529025e-13,2.13654876538058e-12
"Stxbp6","ENSMUSG00000046314",721.985981467713,1.28715153092185,0.184835402657491,2.49766048040734e-13,2.17058787926685e-12
"Nsa2","ENSMUSG00000060739",3957.60285296686,-0.647453228989018,0.0894865767766087,2.52873723774081e-13,2.19686157623224e-12
"4930555F03Rik","ENSMUSG00000031559",43.970808554776,4.40580930845515,0.67671316654542,2.53503530979106e-13,2.20159823300773e-12
"Sec61a1","ENSMUSG00000030082",16248.4154344855,0.47550278648898,0.0653617840959312,2.54137537798268e-13,2.20636819006448e-12
"Gm9843","ENSMUSG00000050299",1280.93279823206,-0.855375015748191,0.119430510212563,2.54815413746459e-13,2.2115157015648e-12
"Kifc2","ENSMUSG00000004187",540.510442570169,1.72878475618916,0.253232725013198,2.57139911777978e-13,2.23094587458574e-12
"Med28","ENSMUSG00000015804",2526.67450646915,-0.842821659408188,0.117619159878269,2.57618699000144e-13,2.23435504750941e-12
"Nckap1l","ENSMUSG00000022488",747.291725498708,-1.3101758650258,0.18857720397808,2.60346930107424e-13,2.25726512219721e-12
"Cfap44","ENSMUSG00000071550",39.9319941529813,2.6153643007835,0.380611341344484,2.62539624020255e-13,2.27551825973999e-12
"Shisal2a","ENSMUSG00000059816",35.5166966582352,-3.14162580743511,0.459257321145136,2.63838502785143e-13,2.28601483039004e-12
"Brinp3","ENSMUSG00000035131",56.8024521737003,-4.63818147849104,0.71872229918558,2.64504163067301e-13,2.29101975251771e-12
"Cdan1","ENSMUSG00000027284",527.382163049721,0.842771249845287,0.117673463388156,2.64771745994971e-13,2.29257451921394e-12
"Ap5m1","ENSMUSG00000036291",775.735290498144,0.859532937583687,0.120131427917241,2.65194622462518e-13,2.29547244211986e-12
"Shprh","ENSMUSG00000090112",981.437822887909,0.817603817120961,0.114007471698749,2.65465922519591e-13,2.29705685882311e-12
"Tns2","ENSMUSG00000037003",2767.95424519305,0.887516927966574,0.1242501889176,2.65745031757709e-13,2.29870777221324e-12
"3222401L13Rik","ENSMUSG00000073590",84.5725573660188,1.72175331138033,0.252359598651374,2.6654387061606e-13,2.30485178219097e-12
"Rbpj","ENSMUSG00000039191",2063.57437368178,-0.883057593290135,0.123660724973665,2.73387816572358e-13,2.36324745591011e-12
"Rnf4","ENSMUSG00000029110",4545.64313600511,-0.490484598087859,0.0675400736004993,2.73498092759758e-13,2.36341578962516e-12
"Maea","ENSMUSG00000079562",3050.69396930557,-0.441772664806864,0.0607642925791131,2.75202331290091e-13,2.37682223210933e-12
"Gm26722","ENSMUSG00000096944",57.3526804581331,-2.49636915314137,0.364079036650982,2.75232142599413e-13,2.37682223210933e-12
"Ifnl2","ENSMUSG00000059128",46.3473180349863,-8.35798117862164,1.26148095983873,2.76005766158981e-13,2.38271246487096e-12
"Gm49342","ENSMUSG00000021871",44.4266079783429,-2.20394369562313,0.322989846034614,2.79736235256544e-13,2.41411629020468e-12
"Usp38","ENSMUSG00000038250",1264.55069766958,0.729290676580289,0.1013519898145,2.80863166426432e-13,2.42303828165302e-12
"Plvap","ENSMUSG00000034845",3765.52914631259,1.47129018843219,0.214057191895151,2.81912570347879e-13,2.43128574586302e-12
"Plppr2","ENSMUSG00000040563",1469.58606943375,0.748039336259797,0.104076551242208,2.84703130546756e-13,2.45453894729081e-12
"Lamc2","ENSMUSG00000026479",5250.72709470817,-1.20914225763652,0.173212085656032,2.86678396544545e-13,2.47075010107994e-12
"Gm36839","ENSMUSG00000113170",55.8443932207083,2.13187455034359,0.313054428390099,2.92172398996563e-13,2.51726686563474e-12
"Bcl2l2","ENSMUSG00000089682",2646.56232110454,0.485097597467941,0.0668742674266567,2.92962166863711e-13,2.52323602883146e-12
"Zbtb17","ENSMUSG00000006215",2036.96667826676,-1.11972989995292,0.159529335476002,2.97453905494921e-13,2.56107517440351e-12
"Cacna1i","ENSMUSG00000022416",47.2843014996715,2.47800861434372,0.362126139269819,2.99166554166565e-13,2.57496926979079e-12
"Ier5","ENSMUSG00000056708",2423.12806832178,-0.669659835849085,0.0929912417068636,3.09299190443789e-13,2.661302257478e-12
"Ly96","ENSMUSG00000025779",489.316839533201,-1.15654118918609,0.165332699331388,3.09863695749583e-13,2.66527834533052e-12
"Fbxl14","ENSMUSG00000030019",1732.8451710038,0.585581066773132,0.081096923732068,3.17486378022034e-13,2.72994233470681e-12
"Eif4a1","ENSMUSG00000059796",22919.6276090918,-0.477070832687728,0.0658787805799409,3.24299524355151e-13,2.7876050263923e-12
"Eif3a","ENSMUSG00000024991",23615.8095974391,-0.762369270532942,0.106429986424074,3.27730678461186e-13,2.81616840508014e-12
"Ttc30a1","ENSMUSG00000075271",173.535931993506,1.04262324992897,0.148085919865232,3.33317661402003e-13,2.86323171319186e-12
"Dync1i2","ENSMUSG00000027012",5909.00157678945,-0.502241051215925,0.0694426319689886,3.3456697979484e-13,2.87290205182217e-12
"Edem3","ENSMUSG00000043019",4062.27857617385,0.65647483128942,0.0912473856349683,3.34664170167697e-13,2.87290205182217e-12
"Ccdc160","ENSMUSG00000073207",77.2977979071145,1.83825493658817,0.271281556063561,3.42928629166067e-13,2.94287713812542e-12
"Rps25-ps1","ENSMUSG00000067344",288.843527685246,-0.836237870273383,0.117391991913093,3.56991922892141e-13,3.06255298913535e-12
"Gm26684","ENSMUSG00000097286",27.8141604425791,4.11936521611183,0.630398130219595,3.59703829856892e-13,3.08480108188309e-12
"Stx4a","ENSMUSG00000030805",2367.9562443744,-0.614027632759168,0.085345028411783,3.64399318335522e-13,3.12404000580928e-12
"Pkp3","ENSMUSG00000054065",1175.00100854799,-0.906040659697164,0.127783038957082,3.6701848511775e-13,3.14545839007072e-12
"Gm6900","ENSMUSG00000093826",514.671058658519,-0.977744043485863,0.138549191652029,3.6983336709082e-13,3.16853945972346e-12
"Ttpal","ENSMUSG00000017679",1150.17101537405,0.75701337783883,0.105941860667151,3.77604308975057e-13,3.23405230470641e-12
"Gm6368","ENSMUSG00000080775",320.948330172853,-1.01454449394667,0.144195196469797,3.79902547429188e-13,3.25197290035005e-12
"Glipr2","ENSMUSG00000028480",1477.48852268503,-1.67686305929198,0.24738288100101,3.79946580219937e-13,3.25197290035005e-12
"Vkorc1l1","ENSMUSG00000066735",1633.93251882383,0.596948282031919,0.0829969563415134,3.82729037917777e-13,3.27471117650359e-12
"Foxj3","ENSMUSG00000032998",3966.23661762333,-0.590394586129033,0.0820741791640757,3.84564267618884e-13,3.28933248688278e-12
"Ido2","ENSMUSG00000031549",39.8585900870822,-6.03051921605109,0.951997168526283,3.85232981226182e-13,3.2939697882244e-12
"Tie1","ENSMUSG00000033191",884.541461433142,1.39184446598653,0.20297286573446,3.87111397212591e-13,3.30894431745462e-12
"Gm17322","ENSMUSG00000097604",43.6747997487083,-3.25460085174363,0.481396220770204,3.94259450990619e-13,3.3689379482547e-12
"Vsnl1","ENSMUSG00000054459",43.7288719052223,3.28259026739845,0.48605889224564,3.98148256256307e-13,3.40105113680314e-12
"Ppif","ENSMUSG00000021868",1111.34841734596,-0.929604118820554,0.131513569242576,3.9889024698331e-13,3.40627143979055e-12
"2610042L04Rik","ENSMUSG00000079388",53.4145813691193,-3.39363684993284,0.504426472966382,3.99254295292109e-13,3.40826198683601e-12
"Gm7030","ENSMUSG00000092243",74.4659228896241,-2.76446606023111,0.405780363421989,4.00196872995373e-13,3.41518826567986e-12
"4930563E22Rik","ENSMUSG00000053574",62.0970193639868,2.26604227354577,0.334332754816468,4.01481364581744e-13,3.42502686244957e-12
"Crlf2","ENSMUSG00000033467",1672.7116528263,-0.719713290107133,0.100667144044324,4.02774047979153e-13,3.43492887313283e-12
"Ypel3","ENSMUSG00000042675",1491.66576403928,0.882832729409174,0.12456908152778,4.04182332660326e-13,3.44580994250998e-12
"Rnf6","ENSMUSG00000029634",2841.45115782264,0.531264401141505,0.0737945641773274,4.082298902236e-13,3.47917733554023e-12
"Eif2ak3","ENSMUSG00000031668",8134.5313207368,-0.873849598695439,0.123276131865775,4.11061331087634e-13,3.50151326826603e-12
"Htra4","ENSMUSG00000037406",47.4984564700085,-2.70074761654697,0.396668830517038,4.11119738274972e-13,3.50151326826603e-12
"Mcam","ENSMUSG00000032135",2348.85143711128,0.955673271449835,0.135524985840754,4.13651646168863e-13,3.52192510516296e-12
"Galnt14","ENSMUSG00000024064",1356.35940094161,1.26820854764493,0.183814080151524,4.18782803913169e-13,3.56444696541922e-12
"Nucb2","ENSMUSG00000030659",12831.4282427567,-0.695335194719721,0.0972569511334814,4.26464444125723e-13,3.62864222023678e-12
"mt-Cytb","ENSMUSG00000064370",88694.0257679365,0.976661616875709,0.138788541607059,4.283933838153e-13,3.64386372351132e-12
"Foxo1","ENSMUSG00000044167",2542.47309087323,0.668334986785429,0.093399519375682,4.33090475698512e-13,3.68261316611593e-12
"Snhg15","ENSMUSG00000085156",335.023675932074,-1.13618017463813,0.163313516838379,4.36549489607199e-13,3.71081323171005e-12
"Racgap1","ENSMUSG00000023015",521.028703178144,1.25329703072246,0.181637954073732,4.38012210852421e-13,3.72203128438355e-12
"Nars","ENSMUSG00000024587",13870.1626242873,-0.867317340833229,0.122481371889823,4.42055124059925e-13,3.75516017266049e-12
"Slc35e4","ENSMUSG00000048807",1379.839488714,-0.602156549759572,0.0840128290007548,4.5490467559603e-13,3.86305347354437e-12
"Atp6v0c-ps2","ENSMUSG00000080242",1209.40522627743,-0.956313467272686,0.135878831946748,4.55269678264002e-13,3.86489210236642e-12
"Cnst","ENSMUSG00000038949",1691.74635466882,0.746264955782801,0.104780177205896,4.5983812717609e-13,3.90240194787716e-12
"Gm5069","ENSMUSG00000055676",113.403961966853,1.67146525308322,0.24760963315768,4.64225934342891e-13,3.93835483020755e-12
"Plpp7","ENSMUSG00000051373",226.358667157892,0.951380675679762,0.135239589379556,4.73479255186577e-13,4.01554840469085e-12
"Gm4600","ENSMUSG00000116529",668.051509337272,-0.913984169793635,0.129616052586528,4.73943999802686e-13,4.01818059506981e-12
"Gm26840","ENSMUSG00000097728",85.5633518376359,1.70292774251962,0.25263502238587,4.79356900301986e-13,4.06274874668189e-12
"Scn3a","ENSMUSG00000057182",1252.66990581263,1.31538098721536,0.191782971335996,4.79915066298302e-13,4.06615538594147e-12
"Gm24447","ENSMUSG00000065911",94.3287313429963,-2.01258029223474,0.29913091832948,4.81784091315916e-13,4.08066265173142e-12
"A430018G15Rik","ENSMUSG00000085315",109.213115492694,1.41981443404436,0.208378524557467,4.8709341590754e-13,4.12428998999396e-12
"Zfp759","ENSMUSG00000057396",175.302638262608,1.14756831752698,0.165453078712884,4.87323513319081e-13,4.12489639176229e-12
"Acbd6","ENSMUSG00000033701",2300.88718671484,-0.702223157076299,0.0985679922147172,5.04122579229772e-13,4.26570302086883e-12
"Fitm2","ENSMUSG00000048486",2358.39082827635,0.90265406058739,0.12809496702995,5.08110319289463e-13,4.29804855068773e-12
"Gm2115","ENSMUSG00000097789",182.504581659988,-1.24233912335994,0.180482483229749,5.10284492814939e-13,4.31503729011931e-12
"Usp39","ENSMUSG00000056305",1335.60317581316,-0.499144689144028,0.0695633464932114,5.10835297098477e-13,4.31829201457589e-12
"Eif4b","ENSMUSG00000058655",17621.10116966,-0.667184971908282,0.093593851198451,5.28939642753738e-13,4.46934767495137e-12
"Osgin2","ENSMUSG00000041153",664.009558523898,-0.734756916588133,0.103387725548624,5.29047955529629e-13,4.46934767495137e-12
"Tdrd7","ENSMUSG00000035517",2152.64300371892,-0.805779333479011,0.113806315273337,5.3189639925035e-13,4.49195310826999e-12
"Gm13841","ENSMUSG00000083833",614.730772479745,-0.80592399271477,0.113852909773449,5.37956843615379e-13,4.54166095543986e-12
"Nptx2","ENSMUSG00000059991",321.042646883474,1.52063338509124,0.224800253092272,5.40402712216926e-13,4.56083067236775e-12
"Clic1","ENSMUSG00000007041",9247.34444138077,-0.930227682168406,0.132409125955535,5.42429343317891e-13,4.57645087451477e-12
"G3bp1","ENSMUSG00000018583",7589.18470251179,-0.57684388141605,0.0806823483939368,5.42998467329141e-13,4.57976801932692e-12
"Gm37090","ENSMUSG00000103183",121.080130018162,1.79547901849788,0.267599127015849,5.52492345039046e-13,4.65833195875487e-12
"Washc2","ENSMUSG00000024104",4024.25072547243,-0.616925953343988,0.0864592931939451,5.58086071159721e-13,4.70397158683459e-12
"Pbx3","ENSMUSG00000038718",1457.49927977014,0.790879606592548,0.111722136348339,5.59224199564211e-13,4.71203867473528e-12
"Gm14633","ENSMUSG00000081620",267.671710360035,-1.01238309213664,0.145008888271511,5.643985561039e-13,4.75409890558974e-12
"Rpl10-ps5","ENSMUSG00000110679",346.175732288993,-0.950834301511926,0.135666760588707,5.72018662474353e-13,4.81672654379892e-12
"Emd","ENSMUSG00000001964",4003.05233306823,-1.02600695545828,0.147182363477338,5.80534195077575e-13,4.886851238512e-12
"Lonp1","ENSMUSG00000041168",8176.87532393549,-0.957491281562298,0.136748459865891,5.87287922898615e-13,4.94210477116235e-12
"Slc1a1","ENSMUSG00000024935",86.7565676579141,-1.53633429613055,0.227687999529083,5.87998722881927e-13,4.94648699391429e-12
"1810043G02Rik","ENSMUSG00000020284",918.860499832157,0.668830342696437,0.0940339067516945,5.91292859166879e-13,4.97259145020857e-12
"Zfc3h1","ENSMUSG00000034163",1458.65855779077,0.902175498012077,0.128415360689205,5.92839437646967e-13,4.98398736533439e-12
"Gm14586","ENSMUSG00000083621",392.195377271711,-0.80203207667301,0.113499446565155,5.93922920537246e-13,4.99148394437954e-12
"Sarm1","ENSMUSG00000050132",474.629324240868,1.45779883034219,0.215329476452768,5.98790229395236e-13,5.03076568453815e-12
"Rftn1","ENSMUSG00000039316",466.020480712381,-1.39521394592543,0.205392867338648,6.0123229053215e-13,5.04965280992927e-12
"AC140278.1","ENSMUSG00000117255",62.3135732093076,1.87233319091793,0.279790329009694,6.07208656484251e-13,5.09820222934583e-12
"Cyp1a1","ENSMUSG00000032315",247.204942296636,2.36914116073662,0.352161169323376,6.10918843879706e-13,5.12769934488906e-12
"4930481A15Rik","ENSMUSG00000086938",201.191132936986,1.57022288223089,0.233260481752338,6.15372201607464e-13,5.16341317325567e-12
"Mrpl30","ENSMUSG00000026087",1829.35198986297,-1.07792899485642,0.155479369275077,6.34918668463611e-13,5.32570515719332e-12
"4930523C07Rik","ENSMUSG00000090394",410.261710020451,-0.893147746039462,0.127250142373757,6.39312350764457e-13,5.36083178662928e-12
"Ube2ql1","ENSMUSG00000052981",94.001087534085,-1.34418699325816,0.197570465924838,6.46157051753599e-13,5.41648172078669e-12
"Kcnip3","ENSMUSG00000079056",172.495268344296,1.59320787047088,0.237166797485686,6.51024330835807e-13,5.45552520379729e-12
"Gm11423","ENSMUSG00000085175",111.895582855594,1.4705595705985,0.217760708313008,6.5319892004048e-13,5.4719863182535e-12
"Ptprr","ENSMUSG00000020151",330.808028951203,1.14485841580553,0.166055902259203,6.59309590290651e-13,5.52139961907499e-12
"Gm7027","ENSMUSG00000067121",313.993508548458,-0.949609498307065,0.135911116276486,6.70009841325295e-13,5.60920429398996e-12
"Ets2","ENSMUSG00000022895",12774.4907835253,-0.906341512769734,0.129373972878715,6.74345385510219e-13,5.64275294545959e-12
"Anxa10","ENSMUSG00000031635",220.084689725829,-1.91878086633169,0.287412639812834,6.74450761231166e-13,5.64275294545959e-12
"Zfp740","ENSMUSG00000046897",2962.7950940361,0.500066008110271,0.0700826287501694,6.82895301450232e-13,5.71156777189802e-12
"Spi1","ENSMUSG00000002111",362.825652581682,-1.28079072786269,0.187733171978724,6.89888992215219e-13,5.768207738316e-12
"Zfp146","ENSMUSG00000037029",1922.33179848779,0.477658406638199,0.0669229173674565,6.94925018748688e-13,5.80844842260464e-12
"Prrt1","ENSMUSG00000015476",734.318794472384,1.93704860499452,0.290476345964614,7.10670941193172e-13,5.93815192853158e-12
"Gm42937","ENSMUSG00000104737",40.7869629005363,2.96056535465586,0.440778983216523,7.14349856826305e-13,5.96697627518455e-12
"Epb41l4b","ENSMUSG00000028434",5515.61504551193,0.696612815828545,0.0984384498581097,7.20666984938641e-13,6.01781208982449e-12
"St8sia5","ENSMUSG00000025425",1336.7887060447,1.72910468545311,0.258945361578001,7.21401146142312e-13,6.02201059390381e-12
"Shtn1","ENSMUSG00000041362",2985.92448449718,-0.70006494945967,0.0989584511757478,7.26888785005355e-13,6.06452361978033e-12
"Zfp266","ENSMUSG00000060510",2243.32731993823,0.644069363828119,0.0908240994647123,7.26959954422723e-13,6.06452361978033e-12
"Taz","ENSMUSG00000009995",1604.96016924137,1.20988373125982,0.176681241048872,7.30511263769919e-13,6.09219710778707e-12
"Pogk","ENSMUSG00000040596",2164.67127969528,-0.630656133294889,0.0889175480836482,7.40766135497041e-13,6.17574022252306e-12
"Hk1","ENSMUSG00000037012",4037.33584930769,-1.28416268179561,0.188670611566533,7.63068159856674e-13,6.35963434670173e-12
"Zfp551","ENSMUSG00000034071",141.42443784351,1.29101935370862,0.189769555492973,7.63812374499096e-13,6.36379913042973e-12
"Sprr2g","ENSMUSG00000046203",42.9517240116907,-4.11610041926203,0.640998901625002,7.64241713359071e-13,6.36533866089916e-12
"Gm16576","ENSMUSG00000087543",57.927008142324,-2.10643379967515,0.316008625730079,7.70083712847187e-13,6.41194461867773e-12
"Gm16835","ENSMUSG00000087479",52.7525857602826,2.4340371833891,0.363356693687563,7.74893611335091e-13,6.44992993790526e-12
"Emc6","ENSMUSG00000047260",1249.62593830051,-0.527397727383076,0.0741636179377692,7.79813142559709e-13,6.48880322076218e-12
"Fahd1","ENSMUSG00000045316",345.353074929638,0.970099530808894,0.139492512363388,7.88763438570361e-13,6.56118081786812e-12
"Gsta2","ENSMUSG00000057933",26.7011648949596,-4.69325364358701,0.747859838871579,7.93555684722208e-13,6.59893525940882e-12
"Ccdc159","ENSMUSG00000006241",333.256163151148,1.27033508167002,0.18664429310029,7.98901475690487e-13,6.64126720193932e-12
"Prob1","ENSMUSG00000073600",315.353183631619,1.1250159983764,0.163630645769597,8.07954425362103e-13,6.71437987973334e-12
"D430020J02Rik","ENSMUSG00000112980",165.414421272331,-1.30074162326998,0.191562377504987,8.10257292646887e-13,6.73136827737414e-12
"Ankra2","ENSMUSG00000021661",679.820715864109,0.800995212930069,0.114059581861907,8.15535925240191e-13,6.77305968798714e-12
"Ubqln4","ENSMUSG00000008604",2736.96098257583,-0.466772587415936,0.0655902311337506,8.21371615881279e-13,6.81934941568036e-12
"Rps3a2","ENSMUSG00000062611",715.695243868263,-1.97827281725352,0.297582042019831,8.23536986206773e-13,6.83514689955034e-12
"Slc2a4rg-ps","ENSMUSG00000085028",110.631381153356,2.08520705341172,0.31338978711934,8.25538605796213e-13,6.84957565561486e-12
"Eif4a-ps4","ENSMUSG00000101188",1420.07733195746,-0.573616937833795,0.0809089091095074,8.43276608977927e-13,6.99451994215343e-12
"AC122253.2","ENSMUSG00000117458",224.164958316248,-0.887895354599513,0.12720228820264,8.56009662575883e-13,7.09787177366202e-12
"A730011C13Rik","ENSMUSG00000084846",113.987654214253,1.52932530841582,0.228432430930931,8.57053869561939e-13,7.10426691622871e-12
"Gm47484","ENSMUSG00000113529",47.6761617547286,2.53682120709914,0.379091448152301,8.60109619432785e-13,7.12732670315076e-12
"Whamm","ENSMUSG00000045795",1880.89512913123,-1.22947857545966,0.180412153932975,8.6082776792334e-13,7.13100736585255e-12
"4930438A08Rik","ENSMUSG00000069873",64.4975714022293,-8.02075211939026,1.24814160768071,8.6367005103688e-13,7.15227619738718e-12
"Zc3h6","ENSMUSG00000042851",605.502743857566,0.77278224666919,0.110002922882624,8.64345107643827e-13,7.15558984152466e-12
"Cript","ENSMUSG00000024146",1067.69412641878,-0.66062161805001,0.0935641835245648,8.76245331847372e-13,7.2518007940615e-12
"Gjb2","ENSMUSG00000046352",249.954411684807,-1.83708904334125,0.276724811214944,8.80220423409169e-13,7.28203977338277e-12
"Gtf3c1","ENSMUSG00000032777",5469.95372204927,0.597277382732381,0.0843888672241878,8.80458704734732e-13,7.28203977338277e-12
"Lsm14a","ENSMUSG00000066568",3882.69621677706,-0.411304456512282,0.0578049412941871,8.88321599811882e-13,7.3447378017483e-12
"Gm5552","ENSMUSG00000106558",81.5154618242039,-1.64306230524394,0.246682253543497,8.92023273221777e-13,7.37300151013541e-12
"Vdac3","ENSMUSG00000008892",3349.97591282871,-0.603682193323297,0.0853469180038009,8.9790635464378e-13,7.41927193608518e-12
"Arpc1b","ENSMUSG00000029622",8933.77954158259,-0.998148054783598,0.144229643798867,9.12575075352468e-13,7.53808443709109e-12
"Gde1","ENSMUSG00000033917",11194.5292632173,-1.0577795356607,0.153505460515033,9.16505242943967e-13,7.56814672060456e-12
"Ugp2","ENSMUSG00000001891",2110.21504588288,-0.57739462082566,0.0815955837023482,9.22400026648242e-13,7.6144078317794e-12
"Ttc4","ENSMUSG00000025413",1167.71207478053,0.545147340434294,0.0769731798709326,9.34057458499277e-13,7.70819515847152e-12
"Snx1","ENSMUSG00000032382",4448.4542389144,-0.851005483528404,0.121871744612651,9.39272247646166e-13,7.74877276124704e-12
"Ube2d2a","ENSMUSG00000091896",4117.49831832608,-0.671326080920983,0.0952551375583716,9.39671224167004e-13,7.74960792858643e-12
"Cbx7","ENSMUSG00000053411",2522.6184777608,1.21587823696992,0.178626439248902,9.52835351671375e-13,7.85568531305117e-12
"Bcap31","ENSMUSG00000002015",3029.58229200442,-0.460318115840513,0.064865022164093,9.57291159732464e-13,7.88992219934027e-12
"Aldob","ENSMUSG00000028307",49.3320570985124,3.27373625723363,0.494297947068266,9.63920103973865e-13,7.94204256607526e-12
"Tra2a","ENSMUSG00000029817",2097.16936920854,-0.532051134419623,0.0751461938215898,9.68843360578681e-13,7.98008069276642e-12
"Gm15972","ENSMUSG00000086287",60.8763336784143,2.06780101728602,0.311959858417409,9.70469831646996e-13,7.99094868019868e-12
"Gm5425","ENSMUSG00000111875",330.404004462178,-0.876581871532723,0.125832947083649,9.7855802024058e-13,8.05499941518716e-12
"Gm6136","ENSMUSG00000084106",2011.4647129178,-0.693466648672815,0.0985952084873824,9.89904231439415e-13,8.14581958138004e-12
"Rai1","ENSMUSG00000062115",3064.49978697754,0.777975197004555,0.111076298996277,9.91545173040812e-13,8.15674392032435e-12
"Gas2","ENSMUSG00000030498",887.848002116621,0.807612916498028,0.115501654416509,9.9470295118008e-13,8.18013535965723e-12
"Gm10054","ENSMUSG00000113368",271.634562617142,-0.902846911799788,0.129864822189075,9.96625774474315e-13,8.19335933607627e-12
"Tceal3","ENSMUSG00000044550",1997.63395516432,1.22194752903767,0.17983194670078,1.01384117097043e-12,8.33225702495054e-12
"Sult1d1","ENSMUSG00000029273",303.25857107751,1.46936035078231,0.219656116599945,1.01580723242013e-12,8.34577987545172e-12
"Ikbkg","ENSMUSG00000004221",3280.14134084739,-0.831796803721264,0.119227298385184,1.03838670125576e-12,8.52859863057273e-12
"Alox5ap","ENSMUSG00000060063",332.173165890992,0.970215007457199,0.140328719530848,1.05066477578949e-12,8.62672012121412e-12
"Metap1","ENSMUSG00000005813",2847.53076299912,-0.616514543613254,0.0874852089824051,1.05755904414202e-12,8.68058871047884e-12
"Ift57","ENSMUSG00000032965",3205.36784010007,0.707520119989106,0.100796905586731,1.06066988662419e-12,8.70337825001713e-12
"Dmxl2","ENSMUSG00000041268",3053.91034307162,0.797413079408518,0.114130443563987,1.06293182754243e-12,8.71918991719963e-12
"Sgpl1","ENSMUSG00000020097",7479.6724895096,-0.654019571409234,0.0929703980254606,1.0704552726004e-12,8.77813794431104e-12
"Exph5","ENSMUSG00000034584",1416.93855582284,1.06326016811022,0.154870580581709,1.07424137948216e-12,8.80641090556273e-12
"Rpl5-ps2","ENSMUSG00000082064",456.534131726971,-0.966936162106867,0.139889194330788,1.07510047122952e-12,8.81067854696536e-12
"Ints8","ENSMUSG00000040738",1269.95963505197,0.669548068446072,0.0952669029600553,1.08517169158032e-12,8.8904151049583e-12
"Thrb","ENSMUSG00000021779",450.380156179827,0.808486425912144,0.115848345223975,1.09147017322441e-12,8.93920253891911e-12
"Gm12174","ENSMUSG00000080776",590.819576649097,-0.821988429532494,0.117892977466744,1.10054930082808e-12,9.01072576343296e-12
"Gnpat","ENSMUSG00000031985",1661.41138693413,0.605940715661462,0.086018265900081,1.10095859888835e-12,9.01124226788239e-12
"Cpn1","ENSMUSG00000025196",2551.22758377615,1.4839646519226,0.222402817883568,1.10259071589723e-12,9.02176395893529e-12
"Gm6274","ENSMUSG00000081281",354.082491887424,-0.881616215991395,0.126922909148201,1.11164604079841e-12,9.09299910430581e-12
"Tubb1","ENSMUSG00000016255",41.3880325717983,2.69134393493708,0.404186159887541,1.12424990266406e-12,9.1932065556205e-12
"Tspyl5","ENSMUSG00000038984",172.662495461894,1.27142410385856,0.188203110650042,1.13045811491313e-12,9.24106903736151e-12
"Scn9a","ENSMUSG00000075316",1754.11433756426,1.48589791340373,0.222858058088529,1.13554258196842e-12,9.2797181549369e-12
"Ghsr","ENSMUSG00000051136",113.631384005243,1.94295291515137,0.294486496693989,1.1475901929318e-12,9.37522835581569e-12
"Zfp110","ENSMUSG00000058638",1644.45650169972,0.620129777470099,0.0881623149128654,1.1536549191566e-12,9.4218168295601e-12
"Selenbp1","ENSMUSG00000068874",548.935127391835,-2.38392842401537,0.359419728466691,1.16607841132417e-12,9.52029137074829e-12
"Il17c","ENSMUSG00000046108",29.4654742225328,-2.58447773289677,0.38871078296295,1.16908904645236e-12,9.54187823802512e-12
"Yars","ENSMUSG00000028811",6198.72899397882,-0.991336579078144,0.143981875181175,1.19803818917482e-12,9.77509027832041e-12
"Gpr176","ENSMUSG00000040133",253.371186216928,-2.27284483351109,0.343786078752298,1.24301039813794e-12,1.0138851345263e-11
"Rnf186","ENSMUSG00000070661",150.523715622046,1.15336957842357,0.169640765371951,1.24786285374413e-12,1.01752425931241e-11
"Hcls1","ENSMUSG00000022831",1443.5157108827,-1.18084694998333,0.17411767741917,1.27674383494043e-12,1.04074815333008e-11
"Ndufb1-ps","ENSMUSG00000113902",1410.32693940202,-0.751803159408795,0.107760720413361,1.28993523087697e-12,1.05117201594445e-11
"Tmem147","ENSMUSG00000006315",1726.95274438613,0.63720727348999,0.0908904918985296,1.31632953841945e-12,1.07234507749551e-11
"Vta1","ENSMUSG00000019868",1474.31802886109,-0.511010568469469,0.0725705777495699,1.32252071765337e-12,1.07705160322534e-11
"Manba","ENSMUSG00000028164",949.611482809466,1.00564184291497,0.146510802818614,1.32427238240429e-12,1.07814080604375e-11
"Sugp2","ENSMUSG00000036054",1035.69947783943,0.906931385198335,0.131281459253151,1.34167509902378e-12,1.09196746333305e-11
"Gm47882","ENSMUSG00000113811",40.6419447003957,2.82528181720629,0.426145766017229,1.34898890123484e-12,1.09757684030448e-11
"Galnt13","ENSMUSG00000060988",64.3092761937264,2.39832391269522,0.362756032509786,1.35691399538069e-12,1.10367992099277e-11
