"gene_name","ens_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gm42372","ENSMUSG00000108348",419.064856531722,3.78495222526351,0.197610441964199,1.33874855233732e-83,1.58760907090194e-81
"Cd300lg","ENSMUSG00000017309",228.74416409319,5.13600940771544,0.269658702623719,2.10160416111643e-83,2.48094371219794e-81
"Nalcn","ENSMUSG00000000197",1224.44048866887,2.60711935092072,0.13622669597486,3.17088968575817e-83,3.7262975578654e-81
"Cdcp1","ENSMUSG00000035498",6279.96077128421,-1.6875836393318,0.0878750128484953,3.20717142498933e-83,3.7519571656936e-81
"Pomgnt2","ENSMUSG00000066235",1399.70995867226,1.874282414714,0.0977182204648135,4.93021114625772e-83,5.74181675692642e-81
"Tmco4","ENSMUSG00000041143",2031.24996891135,-1.94856420459421,0.101637748199487,5.40662535972025e-83,6.26854764362922e-81
"Dcx","ENSMUSG00000031285",742.953083763838,3.91518521141645,0.205624069017184,1.05138157344819e-82,1.21357470417879e-80
"Ninj1","ENSMUSG00000037966",7957.65209324568,-1.67866705581444,0.0877861552572284,1.54602813270959e-82,1.77663259445136e-80
"Tssc4","ENSMUSG00000045752",2921.92488343302,1.13266445607587,0.0592965181737173,1.81012166182556e-82,2.07095461142166e-80
"Ffar3","ENSMUSG00000019429",329.839341851201,2.84596157846467,0.149598375732905,2.20301573223744e-82,2.5094088413131e-80
"Maff","ENSMUSG00000042622",4005.32220318054,-1.86100791523241,0.0974512385332423,2.4799116170314e-82,2.81247967711452e-80
"Ttc39c","ENSMUSG00000024424",1602.56834538372,-2.05993523943438,0.107979836595698,2.80230528718805e-82,3.16429002667656e-80
"Fndc10","ENSMUSG00000074738",523.432333203888,2.02448943970872,0.106292685572311,5.34361947418588e-82,6.00775503740612e-80
"Clic5","ENSMUSG00000023959",3710.5979268542,-2.89149493531039,0.152528769603679,7.66132837744702e-82,8.57639479701192e-80
"Eif6","ENSMUSG00000027613",10754.9224718782,-1.61549290860527,0.0850522734366425,1.70199286097784e-81,1.89710114130711e-79
"9930111J21Rik1","ENSMUSG00000069893",376.200371307356,-4.63345946152801,0.247214179605083,1.19281946032891e-80,1.32387667539326e-78
"Eef1a2","ENSMUSG00000016349",1656.67497766071,1.92064370094029,0.102195724500933,7.41792152565432e-80,8.197908082671e-78
"Ifit1bl1","ENSMUSG00000079339",427.415818351544,-4.69945592104717,0.252448454129862,1.17941212522889e-79,1.29790306374235e-77
"Katna1","ENSMUSG00000019794",3507.0337213647,-1.67148842709105,0.0890990218303406,1.49703301863511e-79,1.64048289143343e-77
"Gm16170","ENSMUSG00000086245",436.659670928017,-6.23142183376805,0.335620941917857,2.41736157635386e-79,2.63786964283555e-77
"Rnf114","ENSMUSG00000006418",7826.92883147148,-1.560808358904,0.0833727616344344,2.81041509766176e-79,3.05394520926249e-77
"Tmem121b","ENSMUSG00000094626",358.39320028368,3.90129067789498,0.209537456422658,3.06051301268401e-79,3.31185764385069e-77
"Gpx1","ENSMUSG00000063856",14231.7859566522,-2.48157072563012,0.132974411269896,3.195107441696e-79,3.44315914391232e-77
"Oas1g","ENSMUSG00000066861",688.290381751149,-3.92902605868785,0.211386088199498,5.38329263083601e-79,5.77725177336537e-77
"Magi2","ENSMUSG00000040003",631.089466901347,1.74862518567771,0.0936066353020243,6.8163437338785e-79,7.28507255607237e-77
"Nfkbie","ENSMUSG00000023947",1123.59723121301,-2.16056456358387,0.116085619044358,1.52522872849304e-78,1.62343095523331e-76
"Slfn2","ENSMUSG00000072620",2115.02864855141,-4.33563239140254,0.234983927194541,4.19025966908116e-78,4.44184628023293e-76
"Ttc9c","ENSMUSG00000071660",3282.12460620343,-1.24778517614214,0.0672791388371352,5.59124974813386e-78,5.90285964263351e-76
"Tlr2","ENSMUSG00000027995",4597.26954314262,-3.05606510583967,0.165537998297799,7.81160296424812e-78,8.21356844471611e-76
"Zc3hav1","ENSMUSG00000029826",10190.292434895,-1.26049216674967,0.0681204333641697,1.22642360417822e-77,1.28433255742389e-75
"Mapk6","ENSMUSG00000042688",10804.7274457635,-1.51151018290859,0.08170649645758,1.64893513843785e-77,1.7198592160791e-75
"Magee1","ENSMUSG00000031227",1365.25272938412,1.73127516305634,0.0936034609678854,2.12570438797299e-77,2.20826674640186e-75
"Rtp4","ENSMUSG00000033355",2850.97628412399,-3.787125421053,0.206611032122815,7.0510488827549e-77,7.29572870653496e-75
"Gm16315","ENSMUSG00000090230",479.713843314145,2.12339079818471,0.11549246245484,1.09035554045436e-76,1.12371522782302e-74
"Cd74","ENSMUSG00000024610",21494.0790455327,-3.43354176900406,0.187520309321101,1.18062148611309e-76,1.21193362117956e-74
"Tmem106a","ENSMUSG00000034947",1263.20421537323,-2.5576128802282,0.139514737686337,1.28331722461399e-76,1.31216660001771e-74
"H2-K1","ENSMUSG00000061232",71640.2439637722,-2.49423911290733,0.136055099181939,1.41093936493613e-76,1.43700024497083e-74
"Mreg","ENSMUSG00000039395",9190.57380972037,-3.70380653587919,0.202571585868719,1.72298628866781e-76,1.74795612902312e-74
"Sstr2","ENSMUSG00000047904",204.859172765545,3.83022320096755,0.209975100526974,3.45484778692258e-76,3.49127828304149e-74
"Eea1","ENSMUSG00000036499",7168.17140525282,-1.29949563938014,0.0709224101502379,3.4743536422035e-76,3.49738133494834e-74
"Ogfr","ENSMUSG00000049401",7430.61169895169,-1.710974472264,0.0933530838663815,4.68528363204203e-76,4.69812745975921e-74
"Hpse","ENSMUSG00000035273",1109.75926280264,-3.41349069594437,0.187599698219944,9.66377971573124e-76,9.65300088450985e-74
"Slc35g1","ENSMUSG00000044026",2262.75869829179,1.70083498829157,0.0933385830788699,3.24208859954263e-75,3.22606448347593e-73
"Oxtr","ENSMUSG00000049112",486.510460270426,3.96163030485347,0.218869293566844,4.0138976730633e-75,3.97881436897431e-73
"Fam135b","ENSMUSG00000036800",759.113378352226,2.44822770293068,0.134876711715333,4.19076187522035e-75,4.13833751564059e-73
"Clec4e","ENSMUSG00000030142",229.441498996895,-5.81087468918005,0.323016329789282,6.45612557201184e-75,6.35121353146665e-73
"Trim34a","ENSMUSG00000056144",929.795372278419,-2.11240580584845,0.116357554022834,7.68082849049042e-75,7.52750176326516e-73
"Relb","ENSMUSG00000002983",2616.23329763875,-2.18414799251726,0.120889964224274,3.25699164608422e-74,3.17997481355088e-72
"Mpeg1","ENSMUSG00000046805",9414.50006039056,-2.17951286929144,0.121076102452065,1.08573157994805e-73,1.05300815468502e-71
"Mxd4","ENSMUSG00000037235",5686.65298825996,1.43565063965622,0.0796982728062168,1.08662040528122e-73,1.05300815468502e-71
"Casp7","ENSMUSG00000025076",1636.2674277123,-1.56104484518861,0.0866443608069374,1.2054046258997e-73,1.16377559625432e-71
"Ccl7","ENSMUSG00000035373",860.537601842234,-4.87202535169148,0.27362998866675,2.52919568510292e-73,2.43280522732622e-71
"Diaph2","ENSMUSG00000034480",2469.64784337214,-1.46793491765233,0.0818281062575688,4.32269657922806e-73,4.14261080661004e-71
"Slc2a6","ENSMUSG00000036067",1176.5297792592,-3.93564186888176,0.220750466567588,5.51782778919099e-73,5.2685112320985e-71
"Shisa5","ENSMUSG00000025647",15058.6206824218,-1.92625370880236,0.107452723624869,6.32654361761165e-73,6.01855913161143e-71
"Lrpprc","ENSMUSG00000024120",3218.48738007399,1.36669942948838,0.0763592025927415,8.0510285464086e-73,7.63114096272912e-71
"Alox12","ENSMUSG00000000320",466.922321249193,-3.16354868014034,0.177739870595485,1.30160588582554e-72,1.22923659857364e-70
"Unc93b1","ENSMUSG00000036908",5369.30351870064,-1.6532121590049,0.0924889251244006,1.6983107464868e-72,1.59807349264524e-70
"Mmp12","ENSMUSG00000049723",5410.23222548451,-3.61822315065248,0.204171802378688,4.61778322099672e-72,4.32954686037927e-70
"Orai2","ENSMUSG00000039747",2951.91142800834,-1.9033390229466,0.106857128196841,5.04484115894287e-72,4.71293416326997e-70
"Lonrf3","ENSMUSG00000016239",791.133691661308,-3.16499059840993,0.178772425241922,7.02842733740718e-72,6.54248338278859e-70
"9530082P21Rik","ENSMUSG00000097006",739.838912559475,-2.02209713896856,0.113720992725204,7.48768883807665e-72,6.94509881477459e-70
"Ipo5","ENSMUSG00000030662",15694.2062877215,-1.31137597206535,0.0739716822947303,1.62957821195832e-71,1.50611301575692e-69
"Acpp","ENSMUSG00000032561",387.515531241124,-4.24305124639281,0.24097367561097,1.96430865829804e-71,1.80904468669002e-69
"Grn","ENSMUSG00000034708",12118.7953226149,-1.56501212399979,0.0883012605754452,2.31487799067008e-71,2.12437089384073e-69
"Trim12a","ENSMUSG00000066258",1219.50118880797,-2.78975751455247,0.158251313535779,3.16561380237964e-71,2.8948646500564e-69
"1110038F14Rik","ENSMUSG00000063236",1931.42229534041,-1.05805899372161,0.059783984071225,3.92031955073114e-71,3.57244277375574e-69
"Ifit3","ENSMUSG00000074896",5865.37302053961,-4.75012571470109,0.271035410780254,4.16516080805139e-71,3.7822864106959e-69
"Irf9","ENSMUSG00000002325",4383.03554994529,-2.422147603742,0.137431386025095,5.6392405349616e-71,5.10302146109713e-69
"Ifrd1","ENSMUSG00000001627",6714.80977919014,-1.90469500073498,0.108149888983972,1.76979161066246e-70,1.59594645557343e-68
"Apobec3","ENSMUSG00000009585",4822.54887252654,-2.13338710363995,0.121662025406529,4.7881888196839e-70,4.30290836802805e-68
"Trim30a","ENSMUSG00000030921",1151.46908786336,-3.53946090773426,0.202991015591683,7.23129745716148e-70,6.4760009055152e-68
"Snx18","ENSMUSG00000042364",3468.68760531397,-1.16942338155308,0.0667711573983551,7.79084412172145e-70,6.9531275836848e-68
"Gadd45b","ENSMUSG00000015312",4517.68742486533,-3.34110664406185,0.19166218775944,8.18993199070441e-70,7.28427136063645e-68
"Nfkbib","ENSMUSG00000030595",3986.15473597504,-2.13121677046337,0.121847119070577,1.0497290412516e-69,9.30461192161959e-68
"Neurog3","ENSMUSG00000044312",228.435941832787,4.01092341356281,0.230861650630632,1.56848806856153e-69,1.38555114383033e-67
"Zim1","ENSMUSG00000002266",1323.533825519,2.4651508396996,0.14160479678938,2.31373535975652e-69,2.03694986536395e-67
"S100a9","ENSMUSG00000056071",915.123994179367,-9.15287976347774,0.527273707292224,3.24731816996098e-69,2.84919257405597e-67
"Lgals12","ENSMUSG00000024972",368.159800367328,2.93213601292219,0.169187163565022,5.34572691436254e-69,4.67454120178146e-67
"Znfx1","ENSMUSG00000039501",14408.5797651481,-2.0439044306029,0.117476471111572,6.19270497812345e-69,5.39700473110215e-67
"Map9","ENSMUSG00000033900",1434.17925704156,1.74421725745031,0.100401574286152,1.26471462218024e-68,1.09852519908505e-66
"Ankrd33b","ENSMUSG00000022237",7438.17588460186,-2.99667505696819,0.173456372753181,1.33725957387613e-68,1.15766561310457e-66
"Gsdmd","ENSMUSG00000022575",1996.69624808152,-2.79520263955179,0.1619053002429,1.85024754626884e-68,1.59643784133382e-66
"Arhgef5","ENSMUSG00000033542",8450.63601467315,-1.27837148458652,0.0737807752113158,1.88727321694253e-68,1.62299247407995e-66
"Gm4951","ENSMUSG00000073555",783.222591292919,-9.14238263739241,0.530837459126646,3.47842088859012e-68,2.98145441906185e-66
"Ankrd34c","ENSMUSG00000047606",221.688761514322,4.62250947789213,0.270445853515026,9.22933576082615e-68,7.88470654751368e-66
"Kcnmb1","ENSMUSG00000020155",761.393058562751,-2.80753404897253,0.163519773195636,9.46000072203954e-68,8.0552681558062e-66
"Lrp8os3","ENSMUSG00000087200",202.537205144049,2.86297693650543,0.166834253556255,1.05656115679262e-67,8.9673038572095e-66
"Syt3","ENSMUSG00000030731",268.981578156554,3.19685255145242,0.186428278807444,1.1635095583963e-67,9.84283607202289e-66
"Spin1","ENSMUSG00000021395",6006.63986177594,-1.02023120087983,0.0592722005099651,2.18553210161693e-67,1.84287188997056e-65
"Fcgr4","ENSMUSG00000059089",333.79556280502,-3.75374789353941,0.219643857130739,2.6162184309397e-67,2.19889349093641e-65
"Ifi44","ENSMUSG00000028037",1044.12958776468,-4.56996903921008,0.2689362765423,5.43403858334747e-67,4.55249729187475e-65
"Cstb","ENSMUSG00000005054",5396.16533711548,-1.44466026456395,0.0843991426028391,7.96405202241667e-67,6.65062363582583e-65
"Il18r1","ENSMUSG00000026070",592.398172409367,-3.07589204268267,0.180745016450693,1.1099637694593e-66,9.2393811078934e-65
"S100a8","ENSMUSG00000056054",263.405038620284,-5.45356415639453,0.323328386248144,2.01640457350703e-66,1.67310042103997e-64
"Saa3","ENSMUSG00000040026",2449.90123130645,-11.035042684677,0.656297530452579,2.15015102867688e-66,1.77839402438749e-64
"H2-D1","ENSMUSG00000073411",157629.800544243,-3.07946759324127,0.181683992197412,3.54882322094123e-66,2.92592024987507e-64
"Sh3rf1","ENSMUSG00000031642",3142.21751865966,-1.34913868667308,0.0792930706262782,4.1781235432651e-66,3.43386223234614e-64
"Ush2a","ENSMUSG00000026609",1054.48923455592,1.55599107650921,0.0915349150766484,6.91680336343401e-66,5.66676025715283e-64
"Slamf7","ENSMUSG00000038179",571.892021733343,-3.21272375222759,0.190773315885889,2.18859174933852e-65,1.78741875226638e-63
"Rab5c","ENSMUSG00000019173",15128.7142996742,-1.49078430468934,0.088105221267272,2.41841163642081e-65,1.96892064606535e-63
"Tifa","ENSMUSG00000046688",6337.24857683048,-3.76470422395989,0.223906745871011,2.85511663924239e-65,2.31719481993013e-63
"Stom","ENSMUSG00000026880",7481.37418472988,-3.3722019186899,0.200544855077143,3.26121482065124e-65,2.63853614040914e-63
"Etv1","ENSMUSG00000004151",2478.88716514721,2.61895373057811,0.155955341642692,7.0654960765963e-65,5.6986956088597e-63
"Xrcc3","ENSMUSG00000021287",479.512394151177,2.64115460037267,0.157428588430289,9.00594784726871e-65,7.24128394865064e-63
"Noc4l","ENSMUSG00000033294",2013.79889968722,-1.24217292307987,0.0738762740076737,1.23646203057108e-64,9.91115907282759e-63
"AA467197","ENSMUSG00000033213",1084.60262601468,-4.16221686976808,0.249180278407187,1.24381887883249e-64,9.93945233912569e-63
"Gm10941","ENSMUSG00000078444",239.540995574345,3.02889668770419,0.180958512341556,1.28603351240425e-64,1.0245268819218e-62
"Wdtc1","ENSMUSG00000037622",6182.99367163267,-0.969394909678622,0.0575595309781988,1.4952387769472e-64,1.18754881578274e-62
"Aqp4","ENSMUSG00000024411",906.485505313378,2.80189837209443,0.167502221852824,1.74388732174814e-64,1.38080785466832e-62
"BC023105","ENSMUSG00000063388",4571.39835135436,-9.19688879802637,0.550208304740567,1.8536164013089e-64,1.46323013855299e-62
"Mdm2","ENSMUSG00000020184",7496.12148279477,-1.41075548462142,0.0840088248325075,1.89633226151907e-64,1.4924134898155e-62
"Depp1","ENSMUSG00000048489",1987.32421633828,-3.61749368261193,0.216840153653537,2.79569991067092e-64,2.19356865196478e-62
"Casr","ENSMUSG00000051980",2332.30760533618,2.72809981944504,0.163422225974335,3.29984107261501e-64,2.58133049689411e-62
"Adamtsl2","ENSMUSG00000036040",162.451342365633,3.43695191662816,0.206267661782578,4.16817470138842e-64,3.25080075584861e-62
"Stat2","ENSMUSG00000040033",11141.1859804794,-3.28743907602337,0.197278131134058,4.19786504010272e-64,3.26415428013496e-62
"Kctd12b","ENSMUSG00000041633",1287.47227089309,4.48805437499236,0.270487421520205,5.17228089379098e-64,4.00983006246703e-62
"Hk3","ENSMUSG00000025877",1489.35564054642,-3.46797922350219,0.208349325876566,5.54367449151885e-64,4.28496339938202e-62
"Dagla","ENSMUSG00000035735",2702.3219752546,1.47741969705481,0.0885028648563679,1.09287877748568e-63,8.42230110684883e-62
"Tubb3","ENSMUSG00000062380",9099.21080599413,-1.80634721854249,0.108357536425739,2.01732189135015e-63,1.5500552319602e-61
"Slc11a2","ENSMUSG00000023030",5333.52617922052,-2.14807988830474,0.12909509714807,2.17450854392779e-63,1.66590446590999e-61
"Pomp","ENSMUSG00000029649",6250.72471185353,-1.21882020604106,0.0734534356798683,5.12003621053728e-63,3.91095471834893e-61
"Actn4","ENSMUSG00000054808",38136.7463460556,-1.08649182316376,0.0654574091314593,5.95504363733172e-63,4.53543807346458e-61
"Pdzk1ip1","ENSMUSG00000028716",4610.72002229058,-2.5651449562696,0.155166626168896,6.03795724218988e-63,4.58513998645945e-61
"Bst2","ENSMUSG00000046718",3153.65624756527,-3.27878355899833,0.199014522614124,9.71177482560249e-63,7.35348408150794e-61
"Camk2d","ENSMUSG00000053819",3801.31164559765,-1.25730747587174,0.0760043008337683,1.15922155620657e-62,8.75178576634908e-61
"Pgd","ENSMUSG00000028961",14751.5586036801,-1.67184774520766,0.100976885156738,1.31216059032281e-62,9.87771672210834e-61
"Jpt2","ENSMUSG00000024165",10536.5419062981,-1.35354148062113,0.0818636444645401,1.36394655893732e-62,1.02378774803934e-60
"Avpr1b","ENSMUSG00000026432",290.51307229293,3.61080965747839,0.219746501278009,1.81369258176938e-62,1.35744697524877e-60
"Ddx60","ENSMUSG00000037921",1388.52096930699,-2.11415324641319,0.128381835627641,4.02303941145551e-62,3.00236656766985e-60
"Bcl11a","ENSMUSG00000000861",326.942372970356,2.6069235881854,0.159196319355203,7.48090443185574e-62,5.56695040113826e-60
"Nfkbiz","ENSMUSG00000035356",7719.51887430169,-2.2934417348072,0.139950416916122,1.06094504845808e-61,7.87251538671565e-60
"Slc2a1","ENSMUSG00000028645",16025.1334351601,-2.56196760075337,0.156641767243772,1.10740086796161e-61,8.19381992644756e-60
"Exoc3l2","ENSMUSG00000011263",414.772617391972,3.67230525772811,0.225278355028299,1.5000541288294e-61,1.10675868692694e-59
"Src","ENSMUSG00000027646",6722.72627273788,-1.45727527958251,0.0889529970824638,1.85478852985509e-61,1.36460943084608e-59
"Dnah11","ENSMUSG00000018581",163.44854984497,2.66695646123408,0.16349908405019,1.97117380063387e-61,1.44613996543114e-59
"Emcn","ENSMUSG00000054690",1453.02217051228,2.82654688162582,0.173626392811943,2.85846925330616e-61,2.09119168951026e-59
"Gsap","ENSMUSG00000039934",3847.08357936597,-2.59330192293558,0.159151327397288,2.87563663736715e-61,2.09784154800736e-59
"Herc6","ENSMUSG00000029798",1858.90564343946,-3.04842937393198,0.187384198027566,3.05374734678224e-61,2.22153704042806e-59
"H2-DMa","ENSMUSG00000037649",1013.85797874947,-1.6910801792644,0.103462705571281,4.37706646708127e-61,3.1753294194572e-59
"Parp10","ENSMUSG00000063268",6448.27921490867,-2.44909451463566,0.150561949806588,5.74542429003887e-61,4.15639036870751e-59
"2410006H16Rik","ENSMUSG00000086841",2488.4872326398,-1.83595627891649,0.112460658020536,6.00204096056344e-61,4.32997238296648e-59
"Map3k19","ENSMUSG00000051590",183.288675215966,5.64355929585546,0.351012404224339,9.39737387349104e-61,6.76064257253285e-59
"H2-K2","ENSMUSG00000067203",1342.44278809126,-4.61020810294357,0.28592329254698,9.56014464257124e-61,6.85874355006127e-59
"Serping1","ENSMUSG00000023224",37839.1277685604,-2.36625568937208,0.145850972731839,1.34106308250657e-60,9.59469678120613e-59
"Tmem158","ENSMUSG00000054871",371.087687574246,-1.72195528161007,0.105833349431299,1.49503078833755e-60,1.06668803856908e-58
"Abcd3","ENSMUSG00000028127",8137.63672738199,1.61675704860709,0.0997024421737544,3.41548930930278e-60,2.43023761238089e-58
"Zkscan16","ENSMUSG00000038630",334.083773288282,3.29493935987013,0.20466165996339,4.48749804430608e-60,3.18428447291457e-58
"Ppm1l","ENSMUSG00000027784",5492.87052215955,1.6311451925574,0.100760506421508,5.40702675138527e-60,3.82631857657294e-58
"Akap17b","ENSMUSG00000059708",610.250552727776,2.20719117868753,0.136767047748469,7.36187990629302e-60,5.19552671321566e-58
